-1.3416828	-5.0201259	0.2508067	0.4147393	1.4073762	8.3155117	1.0284710	-11.7541704	0.4133253	-1.5090047	-1.7254164	9.2057667	-13.5282602	0.3263202
7.3795409	0.9751344	7.6977577	8.9277744	-0.1146044	18.4941788	8.7366972	-7.2384334	8.3668890	10.5240269	9.4157333	15.4336596	-6.0524058	1.4829166
4.8184452	11.8421402	13.2213774	14.8782072	1.8254679	17.9033604	3.6242392	-9.1324930	10.0386333	13.3267851	13.8906126	18.8412552	-3.4472165	2.7680304
0.3354241	16.4266186	9.2583208	13.2659082	10.8179159	6.7993293	-1.7443681	-12.4364738	7.6081338	8.9496002	8.6220961	17.2489414	-5.0723529	4.0526919
7.5182533	17.4221611	8.1148939	13.1923714	16.9893456	1.2072476	-3.5237286	-12.5354233	3.2546313	5.2136741	3.0965333	16.8100796	-4.1330371	4.8248558
13.1626959	13.0343189	14.7924585	14.5301456	8.9293013	1.1275854	-3.5080104	-12.5060053	-0.2016931	2.8875618	2.9557726	17.6523991	-3.7053313	7.1348248
13.5511112	8.2613592	17.2390270	14.3305387	-0.1555815	2.0735624	4.7130108	-7.0921087	4.1623402	4.1513753	8.3273134	20.8024216	-3.0209076	12.5219584
16.5041618	16.9497471	16.0954132	14.2602844	3.0683758	9.6862154	15.6267157	4.3480306	11.3471918	7.2097211	13.0585938	25.8759651	2.7927389	16.4984627
19.7131310	32.1758614	22.1313839	14.5754433	11.6757879	17.4262486	16.9244080	10.2744913	12.6334314	9.8831129	13.0454388	30.0513687	8.0937328	17.5260067
17.7927189	29.8376255	26.7557087	17.0706463	14.2578096	16.0624828	14.3760118	9.1495295	14.0476732	11.7860174	13.5445204	31.9168472	6.8562927	18.1675968
15.1034403	11.7300310	23.1748257	18.1562195	15.3012171	14.3140364	19.2636681	8.6659327	13.6680136	11.2533770	16.9921894	30.0651531	3.8251328	17.3996601
17.1586094	6.9567819	24.5949039	17.4488831	9.6789103	16.0272598	22.3573380	8.5680943	11.7497311	15.2087460	22.7481613	32.8293495	9.0004358	16.6319637
23.0602531	23.9787865	34.4760323	25.7170258	3.6719987	14.4060192	13.2713051	6.8039427	20.4730167	21.9844818	29.1451797	43.2857590	18.2791443	22.9149742
21.7826939	36.1291428	39.9981041	35.5246658	17.9202442	15.4771090	2.1341462	6.3216434	25.3496494	22.3490467	30.2856064	45.5360832	20.2509117	29.4546967
16.4021244	28.6641788	31.2893333	27.1281300	26.6565571	16.1626720	1.3810632	9.3012457	17.1495190	18.3549290	23.8618412	33.9402771	16.0694752	21.8916092
13.9702835	14.6616688	18.3491631	12.4505453	7.8286815	7.7448416	4.2179761	9.2036419	12.5388393	15.5141354	16.6688862	16.1896057	12.4014397	10.8662138
11.9234905	2.9663754	15.5371923	13.0303793	-2.6661029	1.7620792	1.1571842	2.3117025	12.7999239	15.1099939	15.5016584	-1.9458398	11.2989950	9.3285751
8.0817614	5.5022516	16.0578156	16.3034019	-1.1102111	2.8304715	-4.9803262	-6.3749919	6.5225663	11.1151781	12.6671352	-14.3123684	6.9916906	7.0207000
10.2657442	17.6521835	10.6802921	10.9879560	-8.3998747	0.9488338	-5.4770660	-14.4210978	-0.1397961	-1.2132431	4.3191433	-18.6035309	1.2744862	3.5589046
14.6291952	17.7513161	11.9694862	6.1856108	-4.2791376	-1.3173227	-6.4862156	-21.4411201	-2.5721135	-8.4138412	-2.1054208	-19.0485516	-1.3647203	6.6354208
7.9673662	9.7745218	13.2583323	4.4615660	5.8679996	0.5188683	-9.0340796	-24.3583851	-6.6705637	-4.8449912	-4.9399633	-20.0065155	-4.1312976	6.6348653
0.7922972	-2.4326587	2.1114030	1.3286316	1.0143191	4.0207005	-5.8125715	-21.8901958	-11.4100828	-12.0453768	-9.8264904	-23.9139977	-9.8459158	0.2233973
7.2070956	-9.7687340	-1.0874918	-2.3164268	-4.8655868	8.1628008	3.3059657	-14.6787710	-10.3804264	-22.3230000	-10.4816914	-22.6938114	-11.9699621	2.0170240
12.7249899	3.4073145	9.3028259	-0.5765618	-4.7192111	12.0480089	10.1165867	-1.4416270	-5.7613921	-12.4728441	-4.2147784	-13.7820835	-2.9393048	10.2206812
11.8321896	21.0715008	13.1542110	9.6266613	-4.5721483	14.5223160	10.0042858	7.6937861	-3.5778980	-1.7255341	0.3856112	-9.3582258	4.8103504	14.9626856
12.0936604	18.2244759	11.4935112	14.4468365	3.5231812	16.9956303	10.0204144	7.3425083	2.8362868	-2.6444163	6.9089746	-6.4724112	8.5865955	17.0121746
13.8940115	3.7107856	12.5250435	6.9601884	15.8492718	17.9305286	10.0369272	6.7355528	9.3786659	0.4116134	10.7409153	-4.2283359	9.6716719	14.7027931
10.9503775	-2.8554826	9.3251753	0.3722563	6.1240530	14.7621040	6.2068777	6.3845630	6.9471025	3.8513260	3.2903469	-11.8567514	7.2960129	8.2903986
0.9556289	4.1678686	-1.4390501	-0.7019159	-6.1645947	12.8750744	5.3252106	4.6236978	4.7710366	0.4956579	-2.3660212	-20.6393223	3.7670238	1.1079441
-5.0646639	22.7316341	-2.7157297	2.7130954	8.0860996	15.2181406	8.1615419	4.1446733	7.8517456	3.2945201	-0.3293532	-20.8329849	3.0605018	-4.5355129
1.9920571	17.7064686	7.8028731	8.1806793	18.1055088	16.2790432	4.7161269	2.8970003	9.6501665	7.2468381	-0.0872584	-17.3076725	6.2008042	-4.7952766
8.5362282	-6.4219017	8.7063055	5.5725493	2.0983303	15.0310116	-2.3193629	-0.0167984	7.4738479	1.8405244	-0.8707934	-15.3216333	0.6240190	-1.0800120
1.3629677	1.1163086	1.0200917	-2.1626191	-4.1643720	14.8080502	2.6965542	2.8388636	5.4259262	-4.2075686	0.2699370	-14.1048775	-5.0792761	-1.5956107
-3.5031779	21.7321243	0.0007995	-1.8195474	4.4446468	19.0713425	11.9435234	7.1052008	3.3779700	-5.5114369	-3.9744341	-13.6573906	0.3717102	-5.3171711
4.3235922	20.9377384	4.6221886	4.2945924	5.1052089	22.8217525	15.2922602	8.1667919	4.7914119	-2.9697757	-3.7315044	-13.2103453	4.4141307	-0.1924855
8.0477076	5.2720814	6.5520120	1.3068830	3.5861828	22.3399372	14.6669521	13.7160797	9.6668024	-1.0694424	-0.1549863	-13.2767677	2.0478828	7.1116562
4.9772339	-5.2645149	4.1224523	-9.6276693	2.7082901	17.7555809	10.1964712	14.2663460	5.9520683	-4.9379115	-9.7834730	-17.9587517	3.1440458	1.8518356
