1.5587740	0.9091985	2.4740632	12.4733419	-0.2294565	1.2833022	1.6859576	10.3895149	2.2704506	4.7928991	2.3582215	-1.8941166	4.2345648	1.3967628
-4.7109208	-2.1563466	-0.8310023	10.9325666	1.5582193	-3.4535444	-0.7386034	12.4024668	4.7228827	3.1566844	4.1773958	-4.8570771	1.5720223	0.1297724
-6.1085300	-14.3238325	-8.2380695	0.0337252	-6.6545377	-13.9593601	-1.6249300	9.2876606	-0.6443986	-8.0951023	-0.2849818	-16.7942543	-3.2698290	-8.7013626
-3.0195758	-14.9535618	-11.4152422	-2.4037244	-8.5847864	-13.3112488	-0.8450719	4.5054617	-7.0377855	-11.1412201	-6.9274650	-20.3984241	-5.9324775	-8.8145771
-0.1866744	-6.6091652	-5.6174397	4.3893590	-6.1561856	-5.7403049	0.0631984	2.9287591	-5.3544679	-6.3671098	-6.5182524	-17.2076664	-5.9026518	-2.9018676
-1.5849994	-6.9817114	-3.1528697	3.8750644	-6.0347872	-7.1432304	2.7666109	4.5574937	-1.8760402	-6.9776373	-4.1858535	-17.3502960	-4.0778213	-0.9630468
-5.9312286	-11.7134790	-3.3805051	0.0283357	-4.2470598	-12.1358681	2.5211086	3.4938543	-5.8331695	-11.1779432	-2.2372026	-15.5691242	-2.8939049	-4.4092040
-4.3798838	-5.8038292	-1.8123206	5.4126086	1.3869938	-8.1541557	1.3778006	1.4039903	-6.2011137	-9.7370090	2.9160063	-11.3516607	-0.8126045	-5.0338616
-5.2644181	-3.2272213	-3.1928101	6.6947994	5.2256031	-2.5064044	5.2344680	3.9296141	1.3796161	-7.2713604	1.5310118	-9.8266907	-3.6030760	-3.9922507
-8.0717840	-9.7532110	-3.8042192	-5.9966540	-4.3972120	-3.9091971	4.3473678	7.0960703	3.9604053	-6.9849224	-2.9310365	-10.2248993	-5.8808522	-3.0785053
-3.1875582	-11.5357332	-1.5948000	-13.0475140	-12.0972795	-3.9021845	3.0752065	8.8516092	2.0543265	-2.0829871	1.7098365	-7.1614275	-0.0822120	0.2711269
-0.9952232	-3.4458814	1.1273624	1.4398257	-0.8223099	2.6432424	5.6494198	11.6331005	5.1482906	7.1772141	7.8888316	0.0050711	4.8187199	1.8259976
-6.1107550	-2.5354795	0.1311833	10.0299482	5.8368883	1.7534513	0.6600379	6.8502855	5.1652241	4.5152340	1.2473698	1.6584774	0.1051850	-1.7470640
-8.4054651	-13.0353451	-5.6084008	-3.3021533	-6.2220173	-9.9050798	-6.2523184	-5.6246033	-4.8180003	-10.8395452	-7.4447198	-7.8414783	-7.6857352	-6.2173162
-8.3924217	-13.4071131	-8.6560144	-12.4035435	-9.8192692	-15.1538153	-7.3958039	-11.6894007	-11.7245798	-20.0404644	-11.1367254	-16.9571762	-13.1686211	-7.2260003
-8.8918371	-9.4196711	-6.0621724	-8.0430269	-7.7750607	-9.1206732	-10.4625282	-14.1643267	-12.9898577	-21.8054543	-14.8290386	-17.2266808	-17.6262665	-11.6953611
-7.8533764	-11.9704113	-6.4167461	-7.0160451	-15.6027346	-6.4204235	-9.0420952	-18.9479656	-15.7935829	-25.8788261	-16.8545933	-15.9571466	-18.8787289	-12.9601574
-12.7119217	-12.7260580	-10.7459908	-9.9627256	-16.3794823	-12.9512959	-0.1858365	-18.4751701	-19.3670921	-27.3880672	-15.9317036	-14.9444380	-19.4908829	-8.4554272
-17.8268948	-13.6094398	-10.8441839	-8.9350195	-6.6434927	-15.7638435	-0.5599906	-12.1048689	-18.0681381	-24.1537762	-17.5724468	-14.0597820	-21.6415119	-12.1559019
-9.9922981	-16.1590157	-8.2497683	-8.4194098	-2.8053186	-6.6534824	-1.5757658	-4.0689483	-10.9999819	-18.9967651	-13.8285341	-9.9695702	-16.0995560	-12.0094366
