-2.2603500	-4.6341891	-15.5278797	-10.6361589	-7.2097440	2.1207330	6.5944953	2.6097512	2.9901290	-2.1506996	-11.2056751	-9.2706404	3.8502214	-4.0371122
-5.8593497	-2.6133285	-11.7930822	-10.1196480	-2.5256100	12.7910938	8.7060871	-0.9742004	1.7369444	6.4303432	-3.3272190	-6.8731260	9.9158735	-0.9902763
-6.1249938	-4.4386005	-12.2890749	-10.3725805	-5.6625457	14.7433777	9.1501608	-7.7644825	1.8941705	8.8575363	-0.8332576	-4.2193694	10.2119961	-5.2518225
-9.9802771	-5.6219473	-18.8101501	-5.7539024	-1.1061933	7.5940933	-0.0202450	-14.8113651	-0.8979226	3.9769433	-4.7492509	-4.7697544	4.4824958	-15.0261202
-12.8098812	-4.1125774	-17.8953915	1.4279281	5.5016360	1.0855587	-10.9856577	-18.5252590	-5.4843397	2.6869292	-4.9467816	-7.2428746	-1.2475811	-18.6458168
-16.2800102	-0.8085666	-14.6723261	3.4803615	1.5967627	-4.1405754	-14.8988791	-21.4697914	-6.4813542	1.5247447	-6.0419507	-9.5868502	-4.2848263	-18.2917347
-16.6733437	0.5720862	-11.8336086	2.7120306	3.4613094	-3.9813650	-9.0685482	-17.6193943	2.3940086	8.8240929	-1.7519126	-7.6989837	0.3695160	-14.0908070
-12.3222542	2.8505769	-5.9177804	3.3539832	10.8384247	3.4850667	-3.3663127	-5.3076005	11.0131712	21.7649097	8.1796322	-4.0158739	8.6136484	-8.8640957
-12.9711609	5.2578812	-5.2573967	3.7389343	5.2670732	7.7469597	-6.7666841	-0.0467612	8.9911909	16.1162949	7.8554235	-5.7163348	8.1404505	-10.8161736
-16.5685654	-0.0269676	-12.5455914	0.7904754	0.0799961	7.1373663	-3.5000801	-7.0940919	2.7384489	1.1091505	0.8653969	-11.7755966	-0.2812783	-16.3586025
-14.7812128	-4.1580133	-17.9098969	-6.0056553	8.8672876	8.4512463	4.6381488	-11.8340807	0.7167390	-1.4618698	-0.9964387	-13.0902557	-1.5241756	-15.6185675
-12.7372551	-3.6735470	-19.5561409	-14.2119808	7.0154066	12.5851793	4.5716224	-7.0870543	-4.6380830	-4.0333295	-3.2428420	-11.9687376	-1.2286897	-12.5711985
-11.3339434	-4.2139263	-17.0986404	-17.6751862	-6.1193204	11.0782709	5.9150252	-3.8784800	-8.8393812	-9.4241018	-6.0007324	-10.0771008	-1.8303878	-8.6253395
