6.6364627	0.6418740	9.5816975	-0.8993438	-2.5787160	-2.0848529	-0.8319264	-0.8398080	1.6282735	5.6914444	11.4265776	5.0538316	9.3791323	4.3541036
0.5311469	-3.5973840	6.8079743	-1.4213040	-1.4402653	-2.6281202	3.5064664	4.4026327	-2.8528526	-1.6991872	3.8274081	-0.1697039	7.2551112	-0.3548920
-13.3945398	-5.4011183	-9.8127747	-7.7123289	-3.3794739	-2.6581581	1.5633662	-0.9951459	-6.3092389	-12.5511923	-7.8747783	-10.3934994	-3.8437002	-11.6021051
-6.4232731	-21.4363747	-13.4856882	-11.6958666	-4.4205894	-0.3802544	-2.9444666	1.6832056	-1.6878487	-6.4796343	-7.1405816	-13.9506140	-0.4556432	-5.9262991
-3.0410016	-14.0092764	-6.0040326	-4.7808576	1.5893338	0.9996893	-2.4526205	7.1830058	1.5234091	-0.6642365	2.5681772	-8.7886190	4.5988259	1.6728907
-13.8891964	-0.0439988	-11.8558578	-0.9433076	-0.9898441	-3.6462536	-4.1400604	-7.8300896	-8.0861607	-9.5920467	-2.2099648	-9.7804804	-3.5522425	-8.5479879
-16.4040642	-7.8736629	-25.6572685	-6.5922213	-7.0307598	-10.5996742	-10.6996832	-20.2792854	-19.1059113	-16.3400879	-14.5517740	-17.1823559	-9.9095650	-18.3848591
-11.0989361	-13.5246468	-26.5106068	-7.4979401	2.0567276	-8.9641504	-9.9520073	-12.0874605	-14.6131725	-13.3454475	-11.3818436	-16.5083733	-7.6784577	-13.7340841
-9.6399736	-2.7651136	-17.3640099	-1.2244958	11.1443481	-1.3030964	-4.9739127	-3.6394110	-4.9925685	-4.7103281	-0.1348162	-6.9876442	-3.1398370	-6.5196371
-6.0016246	-0.4661873	-9.4996033	4.4084139	1.0018548	-1.7193682	-3.8423564	-6.3453341	-3.5771506	-0.5617887	2.1383564	-1.1845437	3.7056565	-4.0479670
-0.6968852	-7.2710886	-7.1489663	5.0415668	-6.1920986	-8.5451260	-3.6077011	-11.6153498	-7.8024592	-6.7972918	-2.1269135	-6.4075541	7.2170672	-2.4734509
-8.3404989	-3.6921530	-18.5163651	1.0588529	-1.9752291	-9.7307940	-6.5786538	-14.1933241	-14.3361959	-16.8796806	-6.2643547	-15.4762011	-1.7075119	-9.1044025
-12.9071856	-3.4453394	-27.8334484	-1.6413518	0.1900017	-5.7879586	-7.3706260	-11.0024452	-12.4086037	-14.1413622	-7.4529867	-16.7243252	-5.3769960	-13.0426378
-5.2950158	-12.8155661	-20.0994301	-1.1368064	-1.4902391	-0.8198332	3.6328495	-2.9390652	-2.0188246	-2.6848032	-4.0257330	-11.1782179	0.8246529	-7.7503862
-6.5285687	-13.4680624	-16.2122765	-1.0171865	-3.6827476	1.4559766	8.8668404	-1.0297190	-0.2188749	-2.6382830	-7.3937035	-14.0938244	-1.4359883	-10.2783127
-9.1731815	-10.2742443	-21.8133488	-2.4361079	-6.7729988	-4.4736619	-2.1819167	-6.5560012	-9.3163233	-12.3358021	-16.1469154	-21.2408485	-10.4922934	-15.4987431
