-1.6422009	-1.6809648	-2.3977525	-9.3775978	2.0428298	0.9221111	2.7719276	5.6884294	0.7068166	5.7017150	2.4789364	-6.2804794	2.8986149	-2.2906318
3.9966288	-1.6712261	1.7047163	-7.9159722	-4.3467150	-1.5045203	-1.1723791	0.7196751	-1.0800096	7.4204030	6.2061405	5.6446795	7.4221721	5.3849964
2.8411093	-2.9430990	-2.7827668	-12.9926500	-10.3514366	-5.0855231	-3.0655425	-4.6518002	-4.5336018	-3.0399652	1.4717352	9.6217852	1.3053324	6.1372561
-0.2375644	-3.3179719	-3.2960489	-28.9670563	-7.7670345	-7.3846421	-4.1893620	-4.4000654	-8.2444935	-12.2189980	-2.7509978	4.7519259	-1.8629014	1.3763157
-0.2395280	-7.1540618	-2.5278292	-34.5571098	-6.8494740	-3.6586547	-0.5698444	-5.0403967	-9.7752295	-10.2445507	-0.5638140	5.9080820	0.7378198	-4.1539855
-2.9334760	-8.1691036	-7.6569419	-17.9681435	-8.3681450	-0.1888874	1.3831863	-3.8728561	-7.2040534	-1.8595818	3.0331445	7.7042599	1.6722065	-4.0430951
-4.8583536	-5.9796495	-10.9920816	-9.0713520	-5.0144429	-2.1032343	-2.8179893	-1.8059621	-3.2229500	2.4227333	5.4755535	9.8854904	1.5813838	0.4262576
-0.5007598	-4.8157797	-2.7890258	-9.7906332	-1.4041713	-2.6074185	-4.4546785	-1.7885976	-0.9074468	3.2432129	8.0451527	16.5533562	1.3623499	4.5112996
4.4973478	3.5279412	10.4134083	0.0025357	-3.6921000	-0.0349078	1.3442802	4.0021491	5.2541232	12.0130138	13.3067703	21.5545177	3.7076371	4.1094503
10.3929749	15.8461504	21.8205471	10.3087873	-1.2358748	1.6402801	5.7334361	10.3069906	15.6463919	20.3979340	22.1581268	26.4275646	11.0533628	6.0147071
14.4939470	15.8568802	24.1256180	7.2813792	4.5541968	2.6749766	2.5589750	7.8942461	15.2704535	15.0655994	28.0602417	31.2998257	16.6042957	13.9456902
8.0818996	7.4061589	16.8138523	1.9456403	1.7536213	-0.1369820	-0.2304688	3.1741848	4.7653689	6.5283108	20.1149292	28.8636513	9.7194510	8.9275856
2.1828070	3.0581129	16.9378033	2.3785448	-7.0727944	-5.7688222	-1.4815265	-1.5463614	-3.3038146	0.1687901	5.3737350	22.8373356	-5.6274695	-5.9624949
